date,All postings,Software Development,IT Operations & Helpdesk,Mathematics,Information Design & Documentation,Scientific Research & Development,Electrical Engineering,Civil Engineering,Industrial Engineering,Architecture,Banking & Finance,Accounting,Insurance,Legal,Marketing,Media & Communications,Human Resources,Management,Project Management,Administrative Assistance,Customer Service,Sales,Retail,Arts & Entertainment,Education & Instruction,Nursing,Physicians & Surgeons,Therapy,Pharmacy,Dental,Medical Technician,Medical Information,Veterinary,Personal Care & Home Health,Community & Social Service,Childcare,Construction,Installation & Maintenance,Production & Manufacturing,Logistic Support,Loading & Stocking,Driving,Cleaning & Sanitation,Food Preparation & Service,Hospitality & Tourism,Security & Public Safety,Beauty & Wellness,Sports
2023-01-01,140.58225806451614,126.32129032258065,122.6541935483871,125.40516129032258,120.06741935483872,142.76000000000002,169.84870967741938,196.03645161290322,151.38290322580644,144.81612903225806,133.78483870967742,180.4893548387097,151.12645161290322,150.13516129032257,112.66225806451614,112.9858064516129,140.3622580645161,126.47419354838709,147.43193548387097,157.11032258064517,115.73258064516129,110.3532258064516,122.85548387096775,115.01322580645162,160.24483870967742,169.02451612903226,188.58322580645162,183.20193548387098,172.32,171.21548387096774,180.63032258064516,165.51387096774195,167.92548387096772,177.5274193548387,159.15290322580645,164.55225806451614,167.65709677419355,152.51032258064515,169.7525806451613,154.5641935483871,151.29709677419356,125.06903225806451,150.89129032258066,128.66354838709677,127.56612903225808,153.6335483870968,116.68290322580646,153.82612903225805
2023-02-01,136.57357142857143,114.16607142857143,115.25607142857143,118.47500000000001,112.67035714285714,138.37464285714285,166.75178571428572,193.35,145.05464285714285,140.9075,126.49214285714287,174.25428571428571,148.29392857142855,143.66785714285714,105.66714285714285,109.05392857142856,133.97285714285715,120.54857142857144,142.4117857142857,152.86464285714285,112.55357142857143,106.89142857142858,117.10321428571429,108.67428571428572,158.87464285714285,165.81428571428572,188.22964285714286,183.84107142857144,164.83892857142857,170.8842857142857,176.63071428571428,162.4117857142857,166.71428571428572,180.58892857142857,158.24464285714288,161.3475,163.5289285714286,149.1942857142857,163.83607142857142,149.69142857142856,142.84214285714285,121.69285714285715,148.1457142857143,123.48964285714285,123.50642857142857,150.5842857142857,112.59285714285714,153.86214285714286
2023-03-01,134.95225806451614,102.55516129032259,111.45451612903226,107.63290322580644,105.05096774193548,135.46129032258065,163.8958064516129,193.46387096774194,140.18387096774194,136.26709677419353,119.26677419354839,159.81967741935483,145.88387096774193,143.63387096774193,100.32064516129033,106.48645161290322,128.68451612903226,120.08838709677418,136.8293548387097,149.70322580645163,108.60870967741936,105.45677419354838,116.7341935483871,105.53580645161291,159.24774193548387,163.17677419354837,187.37129032258065,188.83290322580643,153.66258064516128,171.17903225806452,171.5616129032258,159.91387096774193,168.04741935483872,179.77645161290323,158.35645161290324,158.82,160.77709677419355,148.8641935483871,161.96612903225807,145.76483870967743,138.42193548387095,121.80096774193548,146.69032258064516,123.19548387096773,122.62387096774194,151.42645161290324,110.4658064516129,150.43387096774194
2023-04-01,136.025,98.18566666666668,110.98233333333333,100.54533333333333,100.993,132.21466666666666,161.99666666666664,194.29433333333333,138.17166666666665,133.97166666666666,114.49,152.18566666666666,144.209,142.22066666666666,99.73633333333333,104.34066666666666,126.345,122.23566666666667,135.51466666666667,147.98066666666668,109.63766666666668,106.85366666666667,119.11466666666666,103.45766666666667,161.41766666666666,161.417,186.30233333333334,187.62166666666664,165.235,171.54533333333333,169.38566666666665,155.08399999999997,159.576,179.722,158.67033333333333,157.75833333333333,161.19099999999997,149.52533333333335,160.63533333333334,140.07000000000002,136.31866666666667,122.32333333333332,145.415,128.205,121.40433333333334,151.97299999999998,110.96933333333332,148.70499999999998
2023-05-01,134.68870967741935,97.36193548387098,107.30548387096773,94.56645161290322,94.11612903225806,127.17612903225806,161.25032258064516,193.87548387096774,132.27645161290323,130.89387096774195,113.07387096774194,150.27096774193546,144.14806451612904,140.75548387096774,96.5341935483871,101.42290322580645,120.55129032258066,121.50322580645161,133.53064516129032,144.65548387096774,109.48258064516129,106.59774193548388,118.96774193548387,101.77387096774194,159.1158064516129,158.23354838709676,184.67387096774195,187.17806451612904,168.35806451612905,168.9958064516129,167.28967741935483,145.7783870967742,155.4590322580645,177.27290322580646,156.48290322580647,156.06967741935483,162.5506451612903,147.8725806451613,158.7658064516129,135.35290322580647,134.3967741935484,122.98838709677419,143.56,128.16258064516128,122.85129032258064,150.77548387096775,110.51193548387097,149.13451612903225
2023-06-01,131.80566666666667,86.955,100.907,87.29766666666666,88.19800000000001,122.22766666666666,157.92633333333333,191.23866666666666,126.63799999999999,127.52966666666666,108.51833333333335,146.08966666666666,134.02433333333335,140.86466666666666,91.77633333333333,99.07933333333334,114.836,120.15033333333334,129.201,140.24033333333333,107.23366666666668,104.19133333333333,117.75533333333333,100.60466666666666,156.94966666666667,157.495,184.88366666666667,186.30166666666668,166.99766666666667,168.74200000000002,164.85433333333333,141.49733333333333,148.67466666666667,169.611,153.54266666666666,151.06633333333332,160.50533333333334,145.332,154.78433333333334,130.29666666666668,130.665,122.825,140.13333333333333,126.21133333333334,121.872,147.9006666666667,107.07466666666667,153.13766666666666
2023-07-01,129.42548387096775,83.54096774193549,97.29645161290323,82.76935483870967,85.64451612903225,120.36032258064516,156.47129032258064,190.41258064516128,125.48806451612903,125.37032258064517,107.08,151.2116129032258,131.26161290322582,136.4564516129032,88.71451612903226,92.65870967741935,111.13612903225807,119.18903225806451,127.87967741935483,136.3441935483871,104.76096774193549,102.11032258064516,117.30483870967741,100.16129032258064,141.31612903225806,156.32999999999998,186.30193548387095,183.91612903225806,159.89129032258066,171.58064516129033,163.14709677419356,137.41580645161292,160.68032258064517,166.9216129032258,148.30548387096775,148.79741935483872,157.61806451612904,143.8183870967742,152.85709677419354,130.31612903225806,127.98032258064515,121.40354838709678,137.73387096774192,125.80451612903227,121.35774193548387,142.72774193548386,107.65677419354839,148.9883870967742
2023-08-01,128.5041935483871,79.40838709677419,95.74451612903225,80.63709677419355,83.62709677419355,118.47322580645161,156.01129032258066,192.60999999999999,124.30612903225807,126.10870967741936,104.18548387096774,154.63612903225808,135.86774193548385,135.37193548387097,88.35483870967742,89.61,110.50064516129032,118.23290322580645,127.33322580645161,134.4974193548387,104.89483870967742,101.36967741935484,116.2709677419355,99.35548387096775,143.1822580645161,154.3458064516129,188.94193548387096,184.64548387096775,157.99419354838707,177.91645161290322,161.30548387096775,134.97870967741935,163.64612903225805,170.29032258064515,147.36193548387098,152.24612903225807,158.95129032258063,143.09741935483873,150.09032258064516,131.96967741935484,126.17129032258065,120.83774193548386,136.04290322580644,123.7125806451613,121.34129032258065,142.86483870967743,110.06258064516129,138.11741935483872
2023-09-01,127.03866666666666,77.284,93.32,79.80833333333334,84.93966666666667,115.17566666666667,154.45200000000003,192.613,121.97933333333334,124.859,102.432,149.43400000000003,138.48466666666667,135.07766666666666,87.43766666666667,88.275,109.32466666666666,117.77333333333333,126.27199999999999,133.06866666666667,104.83366666666667,99.307,114.20766666666667,99.21166666666666,152.74633333333335,153.08100000000002,194.53466666666665,186.83466666666666,151.91533333333334,179.531,158.28866666666667,131.69766666666666,163.09766666666667,168.10600000000002,148.0,154.09033333333335,158.39233333333334,142.65333333333334,147.199,130.96200000000002,124.41799999999999,119.32133333333333,134.215,122.163,119.47,140.97133333333335,109.73533333333333,147.16266666666667
2023-10-01,124.93612903225807,75.14516129032258,90.14290322580645,78.14967741935483,83.02548387096775,111.48225806451612,154.25838709677421,192.87161290322578,119.17483870967742,119.32677419354839,100.68064516129031,147.1448387096774,137.89387096774195,133.2651612903226,86.23225806451612,88.77612903225807,107.62903225806451,117.87096774193549,123.17516129032258,129.0841935483871,102.96064516129032,97.21000000000001,114.42032258064516,96.26129032258065,149.9216129032258,151.56483870967742,194.55193548387095,186.22612903225806,162.7525806451613,172.86935483870968,156.0658064516129,128.07129032258064,160.30870967741936,165.3774193548387,145.45677419354837,150.40935483870967,156.58774193548388,139.4667741935484,144.49290322580643,136.61935483870968,123.82225806451613,117.68032258064517,130.11387096774192,120.28516129032259,117.42064516129032,137.98032258064518,104.57451612903226,146.23193548387096
2023-11-01,123.25533333333333,72.99333333333334,86.94666666666667,76.16966666666667,81.41900000000001,109.33266666666667,150.23833333333332,199.73633333333333,116.76766666666667,116.764,96.26333333333334,146.208,133.469,129.573,85.24133333333333,87.40566666666668,105.184,116.41766666666668,119.78166666666667,126.68233333333335,101.45233333333334,96.61366666666666,113.84766666666665,94.539,147.844,148.278,189.99933333333334,185.567,169.3336666666667,166.78766666666667,154.71833333333333,124.14366666666666,155.93633333333335,164.28466666666665,142.69266666666667,145.09266666666664,148.67133333333334,137.01466666666664,140.9343333333333,138.28066666666666,120.18900000000001,118.30066666666667,126.47633333333333,118.49366666666667,112.39433333333334,136.61833333333334,108.01966666666667,142.42233333333334
2023-12-01,121.27741935483871,72.48935483870967,84.90967741935484,75.46709677419355,80.72870967741936,108.0425806451613,146.35870967741934,193.17225806451614,115.94419354838709,115.57064516129033,93.34548387096774,143.38935483870966,131.7609677419355,127.81645161290322,84.22322580645161,85.17967741935485,102.67516129032258,115.44967741935484,119.37709677419355,123.15903225806451,101.07967741935484,96.84387096774194,111.85967741935484,93.80290322580645,143.59290322580645,142.29,184.96129032258065,182.57064516129032,170.93032258064517,155.7964516129032,152.68290322580646,122.96967741935484,153.6422580645161,162.29612903225808,140.54258064516128,136.89354838709676,143.97903225806454,134.4141935483871,136.58612903225807,133.02161290322582,116.68290322580646,119.22322580645161,123.16967741935483,116.74354838709678,107.76645161290323,133.8425806451613,109.28516129032259,148.9141935483871
2024-01-01,119.37741935483871,71.81806451612904,84.34290322580645,75.6783870967742,79.73258064516129,106.17258064516129,144.56064516129032,187.04516129032257,113.15064516129033,112.8532258064516,93.85774193548387,141.04,130.27290322580646,127.85645161290323,83.11387096774195,84.77612903225807,100.93451612903226,115.07483870967742,118.26451612903226,122.50419354838711,98.60387096774193,95.7174193548387,108.81161290322581,93.60258064516128,142.02,137.30483870967743,182.88677419354838,179.44,166.67451612903224,152.8293548387097,151.03129032258065,120.8225806451613,149.28354838709677,161.73032258064518,138.88032258064516,133.6751612903226,141.3667741935484,131.10064516129032,134.15064516129033,121.88967741935484,116.35741935483871,114.37129032258065,119.46967741935484,115.79741935483872,104.61354838709677,130.40225806451613,106.91903225806452,149.79258064516128
2024-02-01,118.20586206896552,71.12689655172413,83.16896551724139,73.93,77.38206896551723,104.21586206896552,143.21620689655174,185.69344827586207,111.21551724137932,110.08724137931036,99.12310344827587,138.01724137931035,127.95758620689655,128.51275862068965,81.10241379310344,85.89999999999999,100.78344827586207,112.49517241379311,118.13827586206898,121.79137931034482,97.29862068965517,93.30620689655173,105.25310344827587,93.72206896551724,142.6455172413793,134.93310344827586,181.8393103448276,180.4351724137931,157.58103448275864,150.73172413793105,148.81103448275863,119.09655172413794,145.3693103448276,162.2006896551724,138.2348275862069,136.3589655172414,140.41206896551722,129.6606896551724,132.27448275862068,118.46862068965518,114.06620689655173,115.20241379310345,118.61103448275861,114.52379310344828,105.00896551724139,130.7896551724138,109.22172413793103,149.01896551724138
2024-03-01,118.57612903225807,70.78548387096774,82.84193548387097,72.84290322580645,75.53354838709677,103.8625806451613,138.48225806451612,183.89645161290323,107.98709677419355,110.61806451612902,95.2925806451613,130.67935483870968,130.46645161290323,129.5325806451613,80.95709677419354,84.95709677419354,101.15354838709678,113.36645161290323,118.01322580645162,122.18645161290323,97.24580645161289,93.54290322580646,105.94903225806452,92.90774193548387,147.0941935483871,134.43935483870968,181.28967741935486,185.04741935483872,144.73612903225805,151.22387096774196,147.32516129032257,118.60354838709678,147.37290322580643,164.0383870967742,138.88193548387096,140.16516129032257,140.20580645161291,129.29612903225808,131.70903225806452,120.10903225806452,112.16838709677418,114.80290322580645,119.40709677419355,115.85,107.45612903225806,131.87612903225806,110.35741935483871,144.51806451612904
2024-04-01,118.51366666666667,70.38799999999999,81.81833333333334,72.012,75.69533333333334,101.92399999999999,137.27966666666669,184.04033333333334,104.76666666666667,109.23433333333334,96.57866666666668,118.97466666666668,131.79533333333333,129.77166666666668,81.19633333333333,82.53366666666668,99.61766666666668,113.64733333333334,117.04833333333333,121.45933333333333,96.40833333333333,94.85333333333332,108.71366666666667,90.953,147.59266666666664,131.54933333333332,184.56066666666666,184.98233333333334,139.112,151.05366666666666,145.574,116.18233333333333,146.95,160.43633333333335,137.571,137.97666666666666,137.77733333333333,128.078,128.86466666666666,116.44233333333334,112.02566666666667,110.73966666666666,118.09666666666666,114.78266666666667,105.33833333333334,130.52233333333334,111.66133333333333,152.334
2024-05-01,115.85483870967742,69.1609677419355,79.91774193548386,71.71290322580644,74.37645161290322,98.55806451612904,132.83322580645162,178.6725806451613,102.22935483870968,106.2441935483871,96.00032258064518,119.01483870967742,132.1458064516129,128.6422580645161,80.62903225806451,80.86129032258064,96.9132258064516,108.77935483870968,115.77032258064517,118.60129032258064,94.42967741935485,93.28354838709677,105.95225806451613,90.86967741935484,146.50193548387094,129.86451612903227,184.45387096774192,183.42903225806452,139.35225806451612,148.6209677419355,142.6332258064516,112.7658064516129,139.47064516129032,159.03774193548387,134.54064516129034,137.8577419354839,132.40193548387097,125.70225806451613,125.4483870967742,115.01548387096774,107.49225806451614,108.96354838709676,116.62709677419355,111.48451612903226,100.84064516129033,127.77677419354839,111.2158064516129,153.24677419354836
2024-06-01,114.22,69.90433333333334,79.471,72.38466666666666,76.29299999999999,95.97599999999998,129.463,175.47033333333331,98.76,105.68466666666667,94.46000000000001,118.43166666666666,137.6663333333333,128.63433333333333,79.84433333333332,80.60766666666667,95.61033333333333,105.86266666666667,115.58200000000001,116.89733333333334,93.05566666666667,93.21766666666667,102.59066666666666,90.309,143.78733333333332,129.35166666666666,183.906,184.185,135.12533333333332,146.39866666666666,142.732,112.38333333333334,143.12533333333334,159.032,132.294,136.83599999999998,129.88066666666666,124.64566666666666,121.81466666666667,113.99866666666667,108.92333333333333,109.58366666666667,113.85733333333333,109.16799999999999,98.711,124.58266666666667,110.515,155.27933333333334
2024-07-01,113.6609677419355,70.13870967741936,78.99967741935482,71.03096774193548,75.08709677419354,93.54838709677419,126.74774193548389,172.60612903225805,96.30967741935484,104.1558064516129,92.70322580645161,119.65193548387097,140.1822580645161,130.3174193548387,79.68483870967742,79.42032258064516,95.0316129032258,106.83838709677418,113.95322580645161,115.08064516129032,94.45451612903226,93.51548387096774,103.30290322580645,87.58612903225807,140.28709677419354,127.56419354838711,180.95451612903227,184.77645161290323,127.13483870967741,144.9174193548387,141.78548387096777,110.70903225806451,152.3683870967742,159.0941935483871,132.65225806451613,132.49032258064514,128.62774193548387,124.05677419354839,118.44612903225806,113.89645161290322,110.01193548387097,114.56709677419354,111.24451612903225,108.4332258064516,96.3474193548387,124.98354838709677,113.14193548387097,154.73612903225805
2024-08-01,113.35580645161289,68.45903225806451,78.69645161290323,69.90774193548387,75.21870967741935,91.93225806451613,125.52548387096775,170.86032258064517,96.06225806451613,101.92645161290322,92.59032258064516,125.24,138.41387096774193,130.53387096774193,79.31064516129032,77.04129032258065,95.45451612903226,108.07903225806452,112.9616129032258,113.72774193548386,92.67516129032258,91.4916129032258,105.61322580645162,85.71645161290323,136.8067741935484,124.76774193548388,181.62032258064514,184.7125806451613,139.66064516129032,145.28161290322583,140.2651612903226,108.89129032258064,153.08419354838708,158.1974193548387,131.07741935483872,125.07709677419355,126.27612903225807,122.5858064516129,116.26483870967742,118.64645161290322,107.04741935483871,112.84,109.35677419354839,108.76,93.52387096774193,124.81483870967742,116.39741935483872,154.64387096774195
2024-09-01,112.41733333333333,69.38933333333333,77.91266666666667,71.46233333333333,75.27766666666666,91.491,125.364,173.0883333333333,94.99366666666667,100.325,93.959,132.472,142.51566666666668,127.21166666666666,80.87466666666666,76.97166666666666,96.28099999999999,107.63766666666668,111.91333333333334,112.38366666666667,89.81333333333333,92.88866666666667,105.04866666666666,85.28333333333333,135.52066666666667,123.44633333333333,185.18466666666666,184.82000000000002,134.77566666666667,144.26899999999998,140.48866666666666,109.58233333333332,151.35366666666667,158.17466666666667,129.361,121.99166666666666,126.10933333333334,121.273,114.86333333333333,119.65033333333334,107.963,109.702,108.15100000000001,108.81333333333333,94.56733333333334,126.36366666666666,116.33500000000001,153.76933333333332
2024-10-01,110.05096774193548,68.66548387096775,76.5374193548387,72.26161290322581,73.54645161290323,90.5783870967742,122.14612903225806,172.29612903225808,91.25290322580646,100.5441935483871,92.54225806451613,128.6332258064516,139.05129032258066,126.76387096774194,78.38193548387098,77.2741935483871,93.98935483870967,107.35290322580646,110.60612903225807,108.73677419354838,89.45258064516129,91.87870967741935,103.23451612903226,83.81935483870969,132.6432258064516,121.73290322580644,186.71645161290323,182.88967741935483,131.1316129032258,138.64096774193547,138.15483870967742,106.7925806451613,148.71354838709678,154.58387096774194,125.7883870967742,116.23838709677419,124.48193548387097,117.85225806451614,110.95129032258063,110.83645161290322,104.72032258064516,107.74032258064516,106.18645161290323,107.9874193548387,93.74967741935485,121.62741935483871,115.39935483870968,152.13129032258064
2024-11-01,109.49466666666667,67.33,74.287,71.17833333333333,77.047,89.352,118.54566666666666,172.194,90.59366666666666,99.61633333333333,93.145,128.7913333333333,141.868,127.143,77.90100000000001,74.75333333333333,93.47933333333334,107.176,110.413,108.687,88.98333333333333,93.28099999999999,101.70266666666666,86.336,131.602,119.15633333333334,185.76733333333334,181.123,121.24133333333333,141.9226666666667,135.93333333333334,105.73733333333332,145.971,153.66033333333334,125.44633333333333,114.54400000000001,125.95533333333333,117.748,110.88066666666667,110.288,101.51633333333334,106.79066666666667,105.61666666666666,107.597,93.396,123.05533333333332,113.15,150.81833333333333
2024-12-01,110.26935483870967,67.43774193548387,72.91064516129032,70.4767741935484,79.37516129032258,88.0009677419355,118.90451612903226,171.87548387096774,89.7216129032258,99.65935483870967,93.17612903225806,128.64709677419356,139.37677419354839,129.55290322580646,79.23548387096774,74.5841935483871,92.48806451612903,106.9283870967742,109.9558064516129,110.16064516129032,88.55870967741936,94.1032258064516,100.3083870967742,89.80451612903227,133.5793548387097,119.94354838709677,186.0767741935484,185.39806451612904,120.67967741935485,147.80161290322582,136.58903225806452,105.57677419354839,147.87129032258065,154.70451612903227,126.36032258064516,116.9716129032258,129.4264516129032,119.21774193548387,111.75032258064515,114.20451612903226,103.24354838709678,113.27612903225807,107.00290322580646,107.73032258064515,94.88774193548387,123.93612903225807,117.18548387096774,152.7116129032258
2025-01-01,110.15322580645162,67.47096774193548,73.33806451612904,68.5941935483871,76.66096774193548,87.51096774193549,118.41774193548386,165.8832258064516,90.28129032258065,99.51,94.54741935483872,126.1383870967742,135.7232258064516,130.61967741935484,82.1325806451613,74.85161290322581,91.89322580645161,106.91516129032257,109.46322580645162,108.49193548387096,87.16,94.48032258064515,99.77225806451614,85.82290322580646,131.80967741935484,119.5525806451613,185.66645161290322,186.5767741935484,121.97032258064516,150.8925806451613,135.85096774193548,103.69580645161291,150.1093548387097,154.28290322580648,125.33064516129032,115.82064516129033,129.22387096774193,120.42935483870967,112.54838709677419,117.99483870967742,105.4816129032258,116.42290322580645,105.95935483870967,107.39,92.32903225806452,119.26064516129033,113.71709677419355,152.68064516129033
2025-02-01,109.30357142857143,64.86749999999999,72.34607142857143,68.8875,72.18357142857143,82.9275,118.81035714285714,164.4675,89.62928571428571,98.74214285714287,95.51892857142857,121.75464285714285,136.94642857142858,128.9232142857143,79.7775,69.90214285714286,90.29214285714285,104.95107142857144,107.21142857142857,105.05392857142856,85.58464285714285,93.98428571428572,99.12678571428572,83.85071428571429,130.9267857142857,118.54071428571429,186.85607142857143,184.1967857142857,123.49035714285715,150.40321428571428,135.42749999999998,102.42964285714287,143.91357142857143,154.02821428571428,124.08571428571429,113.63428571428572,126.80392857142859,120.14357142857143,112.10071428571429,114.16142857142857,109.99,119.06392857142858,105.505,106.34142857142857,93.41321428571429,118.44821428571429,111.19214285714285,154.44892857142855
2025-03-01,107.76193548387097,62.32225806451613,70.65774193548387,67.27516129032259,67.82096774193548,77.62838709677419,118.41,160.79483870967744,88.21387096774194,95.02225806451614,94.88322580645162,121.30096774193548,136.80161290322582,125.45870967741936,77.38774193548387,67.49935483870968,88.63935483870968,103.56225806451613,104.37838709677419,102.63354838709677,84.15290322580644,93.28774193548388,98.85354838709678,82.0383870967742,130.50516129032258,117.16032258064516,187.1058064516129,180.22064516129032,125.2958064516129,144.45129032258063,133.54935483870966,100.05709677419355,140.59935483870967,151.3432258064516,121.24645161290321,109.28677419354838,122.27129032258064,118.40806451612903,110.05935483870968,108.66290322580646,109.00419354838711,115.97870967741936,103.00129032258064,104.08806451612904,93.15709677419355,115.15387096774194,108.58129032258064,149.88451612903225
2025-04-01,106.76066666666667,63.553,70.09833333333333,66.96266666666666,66.78233333333334,74.46499999999999,117.06400000000001,155.826,88.67833333333333,91.58766666666666,94.65666666666667,96.985,130.94166666666666,124.18599999999999,75.69166666666666,65.489,87.06866666666666,101.986,102.95599999999999,99.09066666666666,83.358,94.60266666666666,95.96433333333333,79.83466666666666,132.12866666666667,116.597,187.547,179.21233333333333,127.813,139.17233333333334,133.313,98.50833333333334,136.80733333333333,149.56033333333335,120.27933333333334,107.73366666666668,119.643,116.65333333333334,109.73933333333333,103.25833333333334,98.13366666666666,110.63666666666667,99.693,103.25233333333334,90.84033333333333,114.86033333333333,105.08666666666666,152.47899999999998
2025-05-01,105.88645161290323,62.690322580645166,68.41290322580646,62.7658064516129,63.68483870967742,71.13483870967741,115.28225806451613,151.88258064516128,85.93516129032257,89.91354838709678,93.53806451612903,98.76870967741935,126.46774193548387,122.12483870967742,74.58935483870968,62.87129032258064,84.3167741935484,101.22709677419354,99.34322580645161,99.46419354838709,82.02064516129032,93.35161290322581,94.40741935483871,77.42354838709677,131.57,116.64741935483872,188.9016129032258,182.24677419354836,129.0990322580645,141.25064516129035,130.5341935483871,97.39387096774193,137.9232258064516,149.78193548387097,116.74870967741936,107.6983870967742,118.75645161290322,115.70967741935483,108.97645161290322,103.97838709677418,96.65806451612903,110.18870967741935,98.07548387096774,102.88064516129032,86.05548387096773,114.94129032258064,107.5667741935484,149.57387096774193
2025-06-01,105.30233333333334,65.37433333333334,68.64666666666668,64.85733333333333,64.93833333333333,70.796,117.20466666666667,147.89166666666668,89.30533333333332,89.857,96.55633333333334,101.57133333333333,125.664,121.53299999999999,74.98,63.56366666666667,84.354,100.591,99.554,98.79433333333333,82.89066666666666,93.61933333333333,94.24766666666666,77.45033333333332,129.72366666666667,115.548,188.72066666666666,180.55166666666668,128.96200000000002,140.429,129.76566666666665,96.914,139.31233333333333,147.109,114.88133333333333,109.99566666666666,120.642,115.826,110.02,107.24533333333333,95.97266666666665,106.19433333333333,98.19066666666666,101.50466666666667,85.28633333333333,112.83099999999999,107.12333333333332,147.95466666666667
2025-07-01,104.30516129032259,65.45451612903226,,,,70.90870967741935,118.45129032258063,150.44,90.88354838709677,88.31354838709677,97.3916129032258,106.06516129032258,124.0341935483871,119.5725806451613,74.7709677419355,65.21741935483871,84.72290322580645,99.98806451612903,99.32354838709678,96.72096774193548,84.31387096774193,93.2709677419355,94.11451612903227,77.14064516129032,124.68193548387096,115.22419354838709,188.36516129032256,181.66387096774193,126.76129032258065,137.34516129032258,130.2751612903226,96.43806451612903,145.11193548387098,147.6683870967742,114.48612903225806,107.11225806451613,121.6174193548387,115.94999999999999,110.68645161290323,107.25612903225807,96.50225806451614,98.50193548387097,99.43032258064517,99.27935483870968,87.25096774193547,113.30000000000001,104.21032258064515,147.6258064516129
2025-08-01,104.76548387096774,66.15741935483871,,,,70.47096774193548,119.4616129032258,153.2393548387097,91.41225806451614,88.48935483870967,97.01096774193549,112.93935483870968,122.99774193548386,119.44483870967741,77.31935483870969,62.541935483870965,86.30419354838709,101.54516129032258,100.24645161290321,96.70483870967742,85.72806451612904,93.10935483870968,91.24935483870968,77.61387096774195,119.54967741935484,115.36580645161291,189.66032258064516,182.43193548387097,124.67645161290322,138.09129032258065,131.73516129032257,95.76935483870967,144.1051612903226,150.60387096774195,112.8225806451613,98.55548387096773,122.48548387096774,115.72516129032257,111.4625806451613,108.80774193548388,98.67225806451613,95.1832258064516,99.01774193548388,101.86290322580645,88.89129032258064,114.78290322580645,101.86354838709677,144.80935483870968
2025-09-01,102.79733333333334,64.76033333333334,,,,69.43299999999999,118.10666666666665,153.26033333333334,90.35933333333334,87.70033333333335,96.21833333333333,110.34166666666667,120.26700000000001,119.84733333333334,77.72399999999999,62.97966666666666,85.05766666666666,98.06466666666667,99.54266666666668,95.22033333333334,88.97333333333334,91.341,87.86433333333333,77.09933333333333,119.17666666666668,114.23066666666666,185.722,181.94766666666666,123.33566666666667,136.60600000000002,129.97533333333334,94.53433333333332,145.77100000000002,149.14533333333333,112.06333333333333,96.977,122.80099999999999,113.49199999999999,110.92666666666668,114.78666666666666,98.06966666666668,90.77033333333334,99.60933333333332,101.41233333333334,89.21533333333333,114.954,,142.52233333333334
2025-10-01,100.95322580645161,64.93612903225807,,,,69.8167741935484,114.64741935483872,152.68645161290323,89.55967741935484,88.13612903225805,95.65935483870967,110.98096774193547,120.78516129032259,120.55322580645162,77.88387096774194,64.72967741935484,84.25290322580646,96.40870967741935,100.63580645161291,94.69129032258064,87.91193548387096,91.04677419354839,85.64548387096775,78.5009677419355,118.30645161290323,112.58225806451614,185.08935483870965,183.39096774193547,118.20806451612903,137.2364516129032,127.92354838709677,94.70258064516128,147.10612903225805,148.88483870967744,111.47032258064516,95.26806451612903,121.36935483870967,113.14870967741936,110.1716129032258,111.34870967741935,97.4574193548387,87.46000000000001,99.29483870967742,98.95548387096774,88.70032258064516,113.83129032258064,,141.52774193548387
2025-11-01,101.34166666666667,66.234,,,,69.74966666666666,115.749,151.5546666666667,89.15799999999999,87.71666666666667,96.02633333333333,109.84366666666666,121.65833333333333,120.494,78.50566666666667,65.24133333333333,86.58166666666666,97.942,101.64233333333333,94.81333333333333,87.79066666666667,92.01533333333333,86.44733333333333,79.86133333333333,117.19366666666666,110.91566666666668,185.16366666666667,184.71166666666667,112.205,132.928,126.95633333333333,95.396,145.94233333333335,149.58233333333334,111.08166666666666,97.59566666666666,126.02133333333333,114.21033333333334,111.34633333333333,112.091,99.62066666666666,86.47266666666665,97.72166666666666,98.82199999999999,88.47366666666667,113.76033333333334,,145.168
2025-12-01,102.90483870967742,66.94677419354838,,,,71.14677419354838,119.47225806451613,150.2890322580645,91.32225806451612,89.38677419354838,98.15129032258065,111.42225806451613,125.67387096774193,120.26064516129033,79.61,67.56064516129032,87.48677419354838,100.06774193548387,104.01161290322581,95.8258064516129,90.45483870967742,96.07387096774194,87.9758064516129,80.83935483870968,117.98129032258065,110.23193548387097,185.7167741935484,186.33870967741936,122.78193548387097,132.00096774193548,126.09967741935485,93.99838709677418,146.88483870967744,150.4883870967742,111.09,101.73129032258065,132.90258064516127,116.9874193548387,113.48709677419355,108.25258064516129,101.58387096774193,84.70645161290322,99.17677419354838,99.18516129032257,90.76741935483871,114.93193548387096,,149.3906451612903
2026-01-01,103.26774193548388,68.13903225806452,,,,71.81967741935483,121.57677419354839,150.21225806451613,92.39806451612904,91.83741935483872,101.03516129032259,112.80612903225806,127.32322580645162,122.32516129032258,79.28129032258066,67.20903225806451,87.9616129032258,101.16806451612904,105.52064516129032,96.68741935483871,91.72032258064516,98.15129032258065,86.98354838709677,82.78935483870967,117.54129032258065,109.04161290322581,185.0435483870968,185.79612903225808,126.44032258064516,134.8125806451613,125.97806451612904,91.91096774193548,145.78838709677422,146.23354838709676,109.9932258064516,101.5058064516129,139.01000000000002,118.2567741935484,114.92,107.6416129032258,102.02483870967743,82.7116129032258,97.97,99.47709677419354,87.58612903225807,114.13516129032259,,151.0267741935484
